gene_id	matrix_name	transcripts_id	gene_type	is_detected
G42214	G42214	SmLINC178495-IBu,SmLINC178494-IBu	lncRNA	TRUE
G4222	G4222	SmLNCA107786-IBu,SmLNCA107785-IBu	lncRNA	TRUE
G42231	G42231	SmLNCA178535-IBu	lncRNA	TRUE
G42232	G42232	SmLINC178536-IBu	lncRNA	TRUE
G42236	G42236	SmLINC178542-IBu	lncRNA	TRUE
G42237	G42237	SmLINC178545-IBu,SmLINC178549-IBu,SmLINC178550-IBu,SmLINC178548-IBu,SmLINC178547-IBu,SmLINC178546-IBu,SmLINC178544-IBu	lncRNA	TRUE
G42238	G42238	SmLINC178551-IBu	lncRNA	FALSE
G4224	G4224	SmLINC107788-IBu	lncRNA	FALSE
G42244	G42244	SmLINC178559-IBu	lncRNA	TRUE
G42248	G42248	SmLINC178566-IBu,SmLINC178567-IBu,SmLINC178565-IBu,SmLINC178563-IBu,SmLINC178564-IBu	lncRNA	TRUE
G42249	G42249	SmLNCA178568-IBu	lncRNA	FALSE
G42255	G42255	SmLNCS178585-IBu	lncRNA	TRUE
G42259	G42259	SmLINC178589-IBu	lncRNA	FALSE
G4226	G4226	SmLINC107792-IBu	lncRNA	TRUE
G42260	G42260	SmLINC178590-IBu	lncRNA	TRUE
G42262	G42262	SmLNCA178594-IBu,SmLINC178604-IBu,SmLNCA178612-IBu,SmLINC178607-IBu,SmLINC178613-IBu,SmLINC178605-IBu,SmLINC178602-IBu,SmLNCA178600-IBu,SmLINC178592-IBu,SmLNCA178610-IBu,SmLINC178598-IBu,SmLINC178595-IBu,SmLINC178601-IBu,SmLNCA178606-IBu,SmLINC178603-IBu,SmLINC178599-IBu,SmLINC178608-IBu,SmLINC178597-IBu,SmLINC178593-IBu,SmLINC178596-IBu,SmLINC178609-IBu,SmLINC178611-IBu	lncRNA	TRUE
G4227	G4227	SmLINC107793-IBu,SmLINC107794-IBu	lncRNA	TRUE
G42270	G42270	SmLINC178625-IBu,SmLINC178624-IBu	lncRNA	TRUE
G42271	G42271	SmLINC178626-IBu,SmLINC178627-IBu	lncRNA	TRUE
G42274	G42274	SmLNCA178630-IBu	lncRNA	TRUE
G42276	G42276	SmLINC178632-IBu	lncRNA	TRUE
G4228	G4228	SmLINC107795-IBu	lncRNA	FALSE
G42280	G42280	SmLNCA178637-IBu	lncRNA	TRUE
G42283	G42283	SmLINC178640-IBu	lncRNA	TRUE
G42284	G42284	SmLINC178645-IBu,SmLINC178647-IBu,SmLINC178646-IBu,SmLINC178644-IBu,SmLINC178641-IBu,SmLINC178642-IBu,SmLINC178643-IBu,SmLINC178648-IBu	lncRNA	TRUE
G42286	G42286	SmLINC178655-IBu	lncRNA	TRUE
G42292	G42292	SmLNCA178663-IBu	lncRNA	FALSE
G42299	G42299	SmLINC178699-IBu,SmLINC178696-IBu,SmLINC178695-IBu,SmLINC178693-IBu,SmLINC178698-IBu,SmLINC178694-IBu	lncRNA	TRUE
G4231	G4231	SmLNCS107799-IBu	lncRNA	TRUE
G42310	G42310	SmLINC178729-IBu,SmLINC178749-IBu,SmLINC178745-IBu,SmLINC178748-IBu,SmLINC178738-IBu,SmLINC178742-IBu,SmLINC178733-IBu,SmLINC178734-IBu,SmLINC178726-IBu,SmLINC178727-IBu,SmLINC178732-IBu,SmLINC178743-IBu,SmLINC178746-IBu,SmLINC178744-IBu,SmLINC178741-IBu,SmLINC178728-IBu,SmLINC178747-IBu,SmLINC178731-IBu,SmLINC178739-IBu,SmLINC178737-IBu,SmLINC178736-IBu,SmLINC178740-IBu,SmLINC178735-IBu	lncRNA	TRUE
G42313	G42313	SmLNCA178754-IBu	lncRNA	FALSE
G42314	G42314	SmLINC178755-IBu,SmLINC178756-IBu	lncRNA	TRUE
G42328	G42328	SmLNCS178781-IBu	lncRNA	TRUE
G42331	G42331	SmLINC178787-IBu,SmLINC178785-IBu,SmLINC178786-IBu,SmLINC178784-IBu,SmLINC178790-IBu,SmLINC178789-IBu,SmLINC178788-IBu	lncRNA	TRUE
G42336	G42336	SmLNCS178808-IBu	lncRNA	TRUE
G424	G424	SmLINC100715-IBu,SmLINC100710-IBu	lncRNA	TRUE
G4250	G4250	SmLNCS107819-IBu	lncRNA	TRUE
G4253	G4253	SmLINC107822-IBu	lncRNA	FALSE
G4254	G4254	SmLNCA107823-IBu,SmLNCA107824-IBu,SmLNCA107825-IBu	lncRNA	TRUE
G4255	G4255	SmLNCA107826-IBu,SmLNCA107827-IBu	lncRNA	TRUE
G4266	G4266	SmLNCA107850-IBu	lncRNA	TRUE
G4267	G4267	SmLNCA107851-IBu	lncRNA	FALSE
G427	G427	SmLNCA100721-IBu	lncRNA	TRUE
G4273	G4273	SmLINC107864-IBu	lncRNA	TRUE
G4274	G4274	SmLINC107865-IBu	lncRNA	TRUE
G4277	G4277	SmLNCA107871-IBu,SmLNCA107873-IBu,SmLNCA107868-IBu,SmLNCA107874-IBu,SmLNCA107875-IBu,SmLNCA107870-IBu,SmLNCA107869-IBu,SmLNCA107872-IBu	lncRNA	TRUE
G428	G428	SmLNCA100722-IBu	lncRNA	TRUE
G429	G429	SmLNCA100723-IBu	lncRNA	TRUE
G4295	G4295	SmLNCA107914-IBu	lncRNA	TRUE
G4296	G4296	SmLNCA107916-IBu,SmLNCA107915-IBu	lncRNA	TRUE
G4297	G4297	SmLNCS107919-IBu	lncRNA	TRUE
G4301	G4301	SmLINC107928-IBu	lncRNA	TRUE
G4303	G4303	SmLINC107930-IBu	lncRNA	TRUE
G4304	G4304	SmLINC107931-IBu	lncRNA	TRUE
G4305	G4305	SmLNCS107932-IBu	lncRNA	TRUE
G4311	G4311	SmLINC107949-IBu,SmLINC107947-IBu,SmLINC107948-IBu	lncRNA	TRUE
G4312	G4312	SmLINC107959-IBu	lncRNA	TRUE
G4314	G4314	SmLINC107961-IBu,SmLINC107962-IBu	lncRNA	TRUE
G4315	G4315	SmLNCA107963-IBu,SmLNCA107964-IBu,SmLNCA107965-IBu,SmLNCA107967-IBu	lncRNA	TRUE
G4322	G4322	SmLNCA107975-IBu,SmLNCA107974-IBu	lncRNA	TRUE
G4325	G4325	SmLINC107979-IBu	lncRNA	FALSE
G4326	G4326	SmLINC107980-IBu	lncRNA	FALSE
G4328	G4328	SmLINC107987-IBu,SmLINC107983-IBu,SmLNCA107986-IBu,SmLNCA107985-IBu	lncRNA	TRUE
G4329	G4329	SmLNCA107988-IBu	lncRNA	FALSE
G4330	G4330	SmLNCA107990-IBu	lncRNA	TRUE
G4335	G4335	SmLNCA108009-IBu,SmLNCA108007-IBu,SmLNCA108005-IBu,SmLNCA108006-IBu	lncRNA	TRUE
G4342	G4342	SmLNCA108017-IBu	lncRNA	FALSE
G4345	G4345	SmLNCS108028-IBu	lncRNA	TRUE
G4356	G4356	SmLNCA108089-IBu,SmLINC108086-IBu,SmLNCA108087-IBu,SmLNCA108088-IBu,SmLNCA108085-IBu	lncRNA	TRUE
G4357	G4357	SmLINC108090-IBu	lncRNA	TRUE
G4359	G4359	SmLINC108096-IBu	lncRNA	TRUE
G4362	G4362	SmLNCA108101-IBu	lncRNA	TRUE
G4364	G4364	SmLNCA108103-IBu,SmLNCA108107-IBu,SmLNCA108112-IBu,SmLNCA108110-IBu,SmLNCA108105-IBu,SmLNCA108106-IBu	lncRNA	TRUE
G4375	G4375	SmLINC108125-IBu	lncRNA	FALSE
G4376	G4376	SmLINC108126-IBu	lncRNA	FALSE
G4382	G4382	SmLNCS108137-IBu	lncRNA	TRUE
G4387	G4387	SmLNCA108145-IBu	lncRNA	TRUE
G44	G44	SmLINC100054-IBu,SmLINC100057-IBu,SmLINC100053-IBu,SmLINC100052-IBu,SmLINC100058-IBu	lncRNA	TRUE
G4408	G4408	SmLNCA108176-IBu	lncRNA	TRUE
G4412	G4412	SmLNCA108180-IBu	lncRNA	TRUE
G4414	G4414	SmLNCA108188-IBu	lncRNA	TRUE
G4417	G4417	SmLINC108193-IBu,SmLNCA108192-IBu	lncRNA	TRUE
G442	G442	SmLINC100748-IBu	lncRNA	TRUE
G4427	G4427	SmLINC108214-IBu	lncRNA	FALSE
G4428	G4428	SmLINC108215-IBu	lncRNA	FALSE
G4434	G4434	SmLNCA108224-IBu	lncRNA	TRUE
G4445	G4445	SmLINC108235-IBu	lncRNA	TRUE
G4447	G4447	SmLINC108239-IBu	lncRNA	TRUE
G4450	G4450	SmLNCA108244-IBu,SmLNCA108242-IBu,SmLNCA108243-IBu	lncRNA	TRUE
G4451	G4451	SmLNCA108246-IBu	lncRNA	FALSE
G4454	G4454	SmLINC108252-IBu	lncRNA	TRUE
G4460	G4460	SmLNCA108267-IBu,SmLNCA108266-IBu	lncRNA	FALSE
G4461	G4461	SmLNCA108268-IBu	lncRNA	TRUE
G4468	G4468	SmLINC108278-IBu,SmLINC108279-IBu,SmLINC108277-IBu	lncRNA	TRUE
G4469	G4469	SmLINC108282-IBu,SmLINC108281-IBu,SmLINC108280-IBu	lncRNA	TRUE
G447	G447	SmLNCA100753-IBu	lncRNA	TRUE
G4470	G4470	SmLINC108283-IBu,SmLINC108284-IBu	lncRNA	TRUE
G4471	G4471	SmLINC108288-IBu,SmLINC108285-IBu,SmLINC108287-IBu,SmLINC108289-IBu,SmLINC108286-IBu	lncRNA	TRUE
G4472	G4472	SmLINC108291-IBu,SmLINC108290-IBu	lncRNA	FALSE
G4479	G4479	SmLINC108308-IBu,SmLINC108311-IBu,SmLINC108314-IBu,SmLINC000628-IBu,SmLINC108307-IBu,SmLNCA108319-IBu,SmLINC108317-IBu,SmLNCA108316-IBu,SmLINC108305-IBu,SmLINC108304-IBu,SmLINC108315-IBu,SmLINC108318-IBu,SmLINC108310-IBu	lncRNA	TRUE
G4482	G4482	SmLINC108324-IBu,SmLINC108325-IBu,SmLINC108323-IBu,SmLINC108322-IBu	lncRNA	TRUE
G4494	G4494	SmLNCA108342-IBu	lncRNA	FALSE
G450	G450	SmLNCA100762-IBu	lncRNA	TRUE
G451	G451	SmLINC100763-IBu,SmLINC100764-IBu	lncRNA	TRUE
G4511	G4511	SmLINC108364-IBu	lncRNA	TRUE
G4512	G4512	SmLNCA108365-IBu	lncRNA	TRUE
G4513	G4513	SmLNCA108366-IBu	lncRNA	TRUE
G4518	G4518	SmLNCA108372-IBu	lncRNA	TRUE
G452	G452	SmLINC100766-IBu	lncRNA	TRUE
G4526	G4526	SmLINC108388-IBu	lncRNA	TRUE
G4528	G4528	SmLNCA108391-IBu	lncRNA	TRUE
G4538	G4538	SmLNCA108411-IBu	lncRNA	TRUE
G4541	G4541	SmLINC108418-IBu	lncRNA	FALSE
G4549	G4549	SmLINC108438-IBu,SmLINC108436-IBu,SmLINC108437-IBu	lncRNA	TRUE
G455	G455	SmLNCS100772-IBu	lncRNA	TRUE
G4556	G4556	SmLNCA108451-IBu,SmLNCS108449-IBu,SmLNCA108450-IBu	lncRNA	TRUE
G4558	G4558	SmLNCA108453-IBu	lncRNA	TRUE
G4561	G4561	SmLINC108458-IBu	lncRNA	TRUE
G4568	G4568	SmLNCA108465-IBu,SmLNCA108466-IBu,SmLNCA108467-IBu	lncRNA	TRUE
G4573	G4573	SmLNCA108483-IBu,SmLNCA108485-IBu,SmLNCA108484-IBu	lncRNA	TRUE
G4576	G4576	SmLINC108488-IBu	lncRNA	TRUE
G458	G458	SmLNCS100777-IBu	lncRNA	TRUE
G4589	G4589	SmLINC108513-IBu	lncRNA	TRUE
G4596	G4596	SmLNCS108534-IBu	lncRNA	FALSE
G4599	G4599	SmLINC108538-IBu	lncRNA	TRUE
G46	G46	SmLINC100059-IBu	lncRNA	TRUE
G4617	G4617	SmLNCA108572-IBu	lncRNA	TRUE
G4619	G4619	SmLNCA108574-IBu	lncRNA	TRUE
G4623	G4623	SmLINC108586-IBu	lncRNA	TRUE
G463	G463	SmLNCA100784-IBu,SmLNCA100786-IBu	lncRNA	TRUE
G4634	G4634	SmLINC108601-IBu	lncRNA	FALSE
G4635	G4635	SmLINC108603-IBu	lncRNA	TRUE
G4639	G4639	SmLINC108611-IBu	lncRNA	TRUE
G4640	G4640	SmLINC108616-IBu	lncRNA	TRUE
G4641	G4641	SmLNCA108620-IBu	lncRNA	TRUE
G4642	G4642	SmLINC108621-IBu	lncRNA	TRUE
G4643	G4643	SmLINC108623-IBu,SmLINC108625-IBu,SmLINC108626-IBu,SmLINC108622-IBu	lncRNA	TRUE
G4644	G4644	SmLNCA108627-IBu	lncRNA	TRUE
G4651	G4651	SmLINC108640-IBu,SmLINC108641-IBu,SmLINC108647-IBu,SmLINC108642-IBu,SmLINC108646-IBu,SmLINC108644-IBu,SmLINC108643-IBu,SmLINC108639-IBu	lncRNA	TRUE
G4668	G4668	SmLNCA108684-IBu,SmLNCA108683-IBu	lncRNA	FALSE
G4670	G4670	SmLNCA108686-IBu	lncRNA	TRUE
G4678	G4678	SmLINC108697-IBu	lncRNA	FALSE
G4679	G4679	SmLNCA108699-IBu,SmLNCA108701-IBu,SmLNCA108700-IBu,SmLNCA108698-IBu,SmLNCA108702-IBu	lncRNA	TRUE
G469	G469	SmLNCA100793-IBu,SmLNCA100795-IBu,SmLNCA100796-IBu,SmLNCA100792-IBu	lncRNA	TRUE
G4690	G4690	SmLNCA108719-IBu,SmLNCA108722-IBu,SmLNCA108718-IBu	lncRNA	TRUE
G4693	G4693	SmLNCA108725-IBu	lncRNA	TRUE
G4702	G4702	SmLNCA108736-IBu	lncRNA	FALSE
G4706	G4706	SmLINC108749-IBu,SmLINC108746-IBu	lncRNA	TRUE
G4707	G4707	SmLNCA108748-IBu	lncRNA	TRUE
G4722	G4722	SmLINC108776-IBu	lncRNA	TRUE
G4726	G4726	SmLNCA108782-IBu	lncRNA	FALSE
G473	G473	SmLNCS100802-IBu	lncRNA	FALSE
G4737	G4737	SmLINC108799-IBu,SmLINC108798-IBu,SmLINC108797-IBu	lncRNA	TRUE
G4739	G4739	SmLNCA108802-IBu,SmLNCA108804-IBu,SmLNCA108803-IBu	lncRNA	TRUE
G4752	G4752	SmLINC108823-IBu	lncRNA	TRUE
G4753	G4753	SmLNCA108826-IBu,SmLNCA108827-IBu	lncRNA	TRUE
G4754	G4754	SmLINC108829-IBu,SmLINC108831-IBu,SmLINC000711-IBu,SmLINC108833-IBu,SmLINC108830-IBu,SmLINC108832-IBu	lncRNA	TRUE
G476	G476	SmLNCA100807-IBu,SmLNCA100810-IBu,SmLNCA100808-IBu,SmLNCA100805-IBu	lncRNA	TRUE
G4760	G4760	SmLINC108839-IBu	lncRNA	TRUE
G4767	G4767	SmLINC108849-IBu	lncRNA	TRUE
G4774	G4774	SmLNCA108856-IBu	lncRNA	TRUE
G4777	G4777	SmLINC108861-IBu	lncRNA	TRUE
G4778	G4778	SmLINC108862-IBu	lncRNA	TRUE
G4779	G4779	SmLINC108863-IBu	lncRNA	TRUE
G4780	G4780	SmLINC108864-IBu	lncRNA	FALSE
G4783	G4783	SmLNCA108868-IBu	lncRNA	TRUE
G4788	G4788	SmLINC108874-IBu	lncRNA	TRUE
G4797	G4797	SmLINC108887-IBu	lncRNA	FALSE
G4798	G4798	SmLNCA108889-IBu,SmLNCA108890-IBu,SmLNCA108892-IBu,SmLNCA108891-IBu,SmLNCA108888-IBu	lncRNA	TRUE
G4800	G4800	SmLNCS108895-IBu	lncRNA	TRUE
G4806	G4806	SmLNCA108901-IBu	lncRNA	TRUE
G4809	G4809	SmLNCA108904-IBu	lncRNA	TRUE
G481	G481	SmLINC100816-IBu,SmLINC100815-IBu,SmLINC100817-IBu	lncRNA	FALSE
G4818	G4818	SmLNCS108918-IBu	lncRNA	TRUE
G4819	G4819	SmLNCA108919-IBu	lncRNA	TRUE
G482	G482	SmLNCA100819-IBu,SmLNCA100818-IBu	lncRNA	FALSE
G4821	G4821	SmLINC108921-IBu	lncRNA	TRUE
G4831	G4831	SmLNCA108936-IBu	lncRNA	TRUE
G4844	G4844	SmLNCA108962-IBu,SmLNCA108961-IBu,SmLNCA108959-IBu,SmLNCA108960-IBu	lncRNA	TRUE
G4845	G4845	SmLNCA108963-IBu	lncRNA	TRUE
G4846	G4846	SmLNCA108965-IBu,SmLNCA108967-IBu,SmLNCA108964-IBu,SmLNCA108969-IBu,SmLNCA108968-IBu,SmLNCA108966-IBu,SmLNCA108972-IBu,SmLNCA108970-IBu,SmLNCA108971-IBu	lncRNA	TRUE
G4847	G4847	SmLNCA108973-IBu	lncRNA	TRUE
G4848	G4848	SmLNCA108974-IBu	lncRNA	FALSE
G4858	G4858	SmLNCA108986-IBu	lncRNA	FALSE
G4863	G4863	SmLNCA108991-IBu	lncRNA	TRUE
G4867	G4867	SmLNCA109004-IBu,SmLNCA109002-IBu,SmLNCA109003-IBu	lncRNA	TRUE
G4872	G4872	SmLINC109013-IBu,SmLINC109012-IBu	lncRNA	TRUE
G4873	G4873	SmLINC109014-IBu	lncRNA	FALSE
G4878	G4878	SmLINC109028-IBu	lncRNA	TRUE
G4879	G4879	SmLINC109029-IBu	lncRNA	TRUE
G4885	G4885	SmLNCA109039-IBu	lncRNA	TRUE
G4893	G4893	SmLNCA109075-IBu	lncRNA	TRUE
G4894	G4894	SmLNCA109076-IBu	lncRNA	TRUE
G4899	G4899	SmLNCA109082-IBu	lncRNA	TRUE
G49	G49	SmLINC100063-IBu	lncRNA	FALSE
G4910	G4910	SmLNCA109093-IBu	lncRNA	FALSE
G4911	G4911	SmLNCA109094-IBu,SmLNCA109095-IBu,SmLNCA109096-IBu	lncRNA	TRUE
G4912	G4912	SmLNCA109097-IBu	lncRNA	TRUE
G4913	G4913	SmLNCA109098-IBu	lncRNA	FALSE
G4916	G4916	SmLINC109102-IBu	lncRNA	TRUE
G4917	G4917	SmLINC109103-IBu	lncRNA	TRUE
G4918	G4918	SmLNCA109105-IBu	lncRNA	TRUE
G4926	G4926	SmLNCA109114-IBu	lncRNA	TRUE
G4927	G4927	SmLNCA109115-IBu	lncRNA	TRUE
G4930	G4930	SmLNCA109118-IBu,SmLNCA109120-IBu,SmLNCA109119-IBu	lncRNA	TRUE
G4938	G4938	SmLNCA109170-IBu	lncRNA	TRUE
G4939	G4939	SmLINC109171-IBu	lncRNA	TRUE
G4941	G4941	SmLINC109174-IBu,SmLINC109173-IBu	lncRNA	TRUE
G4942	G4942	SmLINC109176-IBu,SmLINC109175-IBu	lncRNA	TRUE
G4946	G4946	SmLINC109194-IBu,SmLINC109195-IBu	lncRNA	TRUE
G4948	G4948	SmLINC109197-IBu	lncRNA	FALSE
G495	G495	SmLNCS100833-IBu	lncRNA	TRUE
G4952	G4952	SmLINC109203-IBu,SmLINC109205-IBu,SmLINC109210-IBu,SmLINC109212-IBu,SmLINC109207-IBu	lncRNA	FALSE
G4954	G4954	SmLNCA109214-IBu	lncRNA	TRUE
G4964	G4964	SmLINC109244-IBu,SmLINC109243-IBu	lncRNA	TRUE
G497	G497	SmLINC100835-IBu	lncRNA	TRUE
G4979	G4979	SmLNCA109265-IBu	lncRNA	TRUE
G4982	G4982	SmLINC109269-IBu	lncRNA	TRUE
G4995	G4995	SmLNCS109287-IBu	lncRNA	TRUE
G4996	G4996	SmLINC109289-IBu	lncRNA	TRUE
G4999	G4999	SmLINC109292-IBu	lncRNA	TRUE
G5	G5	SmLINC100005-IBu	lncRNA	TRUE
G5000	G5000	SmLNCA109293-IBu	lncRNA	FALSE
G5006	G5006	SmLINC109312-IBu,SmLINC109309-IBu,SmLINC109310-IBu,SmLINC109307-IBu,SmLINC109311-IBu,SmLINC109306-IBu,SmLINC109308-IBu	lncRNA	TRUE
G5008	G5008	SmLNCS109317-IBu	lncRNA	TRUE
G5009	G5009	SmLNCA109321-IBu,SmLNCA109322-IBu,SmLNCA109326-IBu,SmLNCA109327-IBu,SmLNCA109318-IBu,SmLNCA109320-IBu,SmLNCA109324-IBu,SmLNCA109319-IBu,SmLNCA109328-IBu,SmLNCA109325-IBu,SmLNCA109323-IBu	lncRNA	TRUE
G5013	G5013	SmLNCA109332-IBu	lncRNA	TRUE
G5019	G5019	SmLINC109339-IBu,SmLINC109338-IBu	lncRNA	TRUE
G5022	G5022	SmLNCA109345-IBu	lncRNA	TRUE
G5030	G5030	SmLNCA109358-IBu,SmLNCA109357-IBu	lncRNA	TRUE
G5036	G5036	SmLNCA109372-IBu	lncRNA	TRUE
G5037	G5037	SmLNCA109373-IBu	lncRNA	TRUE
G5038	G5038	SmLNCA109374-IBu	lncRNA	TRUE
G5041	G5041	SmLNCA109377-IBu	lncRNA	FALSE
G5044	G5044	SmLNCA109380-IBu,SmLNCA109382-IBu,SmLNCA109383-IBu,SmLNCA109384-IBu,SmLNCA109381-IBu	lncRNA	TRUE
G5047	G5047	SmLINC109389-IBu	lncRNA	TRUE
G5056	G5056	SmLNCA109411-IBu	lncRNA	FALSE
G5058	G5058	SmLINC109421-IBu,SmLINC109422-IBu,SmLINC109419-IBu,SmLINC109423-IBu	lncRNA	TRUE
G5062	G5062	SmLNCS109426-IBu,SmLNCS109427-IBu	lncRNA	TRUE
G5065	G5065	SmLNCA109431-IBu	lncRNA	TRUE
G5067	G5067	SmLNCA109435-IBu,SmLNCA109433-IBu,SmLNCA109434-IBu,SmLNCA109436-IBu	lncRNA	TRUE
G5071	G5071	SmLINC109443-IBu,SmLINC109442-IBu,SmLINC109440-IBu,SmLINC109441-IBu	lncRNA	FALSE
G5074	G5074	SmLNCA109446-IBu,SmLNCA109447-IBu	lncRNA	TRUE
G5075	G5075	SmLNCA109449-IBu,SmLINC109448-IBu	lncRNA	TRUE
G5079	G5079	SmLINC109453-IBu	lncRNA	FALSE
G5081	G5081	SmLNCA109461-IBu	lncRNA	FALSE
G5084	G5084	SmLNCS109465-IBu	lncRNA	FALSE
G5091	G5091	SmLINC109482-IBu	lncRNA	TRUE
G5092	G5092	SmLINC109483-IBu	lncRNA	FALSE
G5093	G5093	SmLNCA109484-IBu	lncRNA	TRUE
G5096	G5096	SmLINC109487-IBu,SmLINC109488-IBu	lncRNA	TRUE
G5102	G5102	SmLINC109496-IBu,SmLINC109495-IBu	lncRNA	TRUE
G5103	G5103	SmLINC109497-IBu	lncRNA	TRUE
G5104	G5104	SmLNCA109498-IBu	lncRNA	TRUE
G5106	G5106	SmLNCA109501-IBu	lncRNA	TRUE
G5109	G5109	SmLINC109509-IBu	lncRNA	TRUE
G5114	G5114	SmLNCA109524-IBu	lncRNA	TRUE
G5116	G5116	SmLNCA109528-IBu	lncRNA	TRUE
G5131	G5131	SmLNCA109549-IBu	lncRNA	TRUE
G5132	G5132	SmLINC109550-IBu	lncRNA	FALSE
G5134	G5134	SmLINC109564-IBu,SmLINC109563-IBu,SmLINC109562-IBu	lncRNA	TRUE
G5142	G5142	SmLINC109580-IBu	lncRNA	TRUE
G5143	G5143	SmLINC109581-IBu	lncRNA	TRUE
G5144	G5144	SmLNCS109582-IBu	lncRNA	FALSE
G5149	G5149	SmLNCS109592-IBu	lncRNA	TRUE
G515	G515	SmLNCA100855-IBu	lncRNA	FALSE
G5155	G5155	SmLINC109599-IBu	lncRNA	TRUE
G5156	G5156	SmLINC109601-IBu	lncRNA	TRUE
G5157	G5157	SmLINC109602-IBu	lncRNA	TRUE
G5172	G5172	SmLINC109625-IBu	lncRNA	TRUE
G5173	G5173	SmLNCS109626-IBu	lncRNA	TRUE
G5175	G5175	SmLNCA109630-IBu	lncRNA	TRUE
G5178	G5178	SmLNCA109634-IBu	lncRNA	TRUE
G5183	G5183	SmLNCA109639-IBu	lncRNA	TRUE
G52	G52	SmLINC100066-IBu	lncRNA	TRUE
G520	G520	SmLINC100872-IBu	lncRNA	TRUE
G5209	G5209	SmLINC109684-IBu,SmLINC109686-IBu,SmLINC109685-IBu	lncRNA	TRUE
G5212	G5212	SmLNCA109689-IBu	lncRNA	TRUE
G5216	G5216	SmLNCA109694-IBu,SmLNCA109693-IBu	lncRNA	TRUE
G5218	G5218	SmLNCA109699-IBu	lncRNA	TRUE
G5240	G5240	SmLINC109731-IBu	lncRNA	TRUE
G5247	G5247	SmLNCA109741-IBu	lncRNA	TRUE
G5249	G5249	SmLINC109743-IBu	lncRNA	TRUE
G525	G525	SmLINC100882-IBu	lncRNA	TRUE
G5250	G5250	SmLNCA109744-IBu	lncRNA	TRUE
G5251	G5251	SmLNCA109745-IBu	lncRNA	TRUE
G5252	G5252	SmLINC109746-IBu	lncRNA	TRUE
G5254	G5254	SmLNCA109748-IBu	lncRNA	TRUE
G5255	G5255	SmLINC109749-IBu	lncRNA	TRUE
G5268	G5268	SmLNCS109773-IBu	lncRNA	TRUE
G5271	G5271	SmLINC109776-IBu	lncRNA	TRUE
G5273	G5273	SmLINC109778-IBu,SmLINC109781-IBu,SmLINC109783-IBu,SmLINC109782-IBu,SmLINC109779-IBu	lncRNA	TRUE
G5285	G5285	SmLINC109806-IBu,SmLINC109805-IBu	lncRNA	TRUE
G5287	G5287	SmLINC109809-IBu	lncRNA	TRUE
G5288	G5288	SmLINC109810-IBu	lncRNA	TRUE
G529	G529	SmLNCA100890-IBu,SmLNCA100889-IBu,SmLNCA100888-IBu	lncRNA	TRUE
G5292	G5292	SmLINC109814-IBu	lncRNA	TRUE
G5293	G5293	SmLINC109816-IBu,SmLINC109815-IBu	lncRNA	TRUE
G5294	G5294	SmLINC109817-IBu	lncRNA	TRUE
G5296	G5296	SmLINC109819-IBu	lncRNA	FALSE
G5298	G5298	SmLINC109821-IBu	lncRNA	FALSE
G5300	G5300	SmLINC109823-IBu	lncRNA	TRUE
G5301	G5301	SmLINC109825-IBu,SmLINC109833-IBu,SmLINC109830-IBu,SmLINC109824-IBu,SmLINC109828-IBu,SmLINC109827-IBu,SmLINC109826-IBu,SmLINC109829-IBu,SmLINC109832-IBu,SmLINC109831-IBu	lncRNA	TRUE
G5303	G5303	SmLNCA109838-IBu	lncRNA	TRUE
G5306	G5306	SmLNCA109843-IBu	lncRNA	TRUE
G5314	G5314	SmLINC109855-IBu	lncRNA	FALSE
G5319	G5319	SmLNCS109863-IBu	lncRNA	TRUE
G532	G532	SmLNCA100893-IBu	lncRNA	TRUE
G5322	G5322	SmLINC109869-IBu	lncRNA	TRUE
G5325	G5325	SmLNCS109875-IBu	lncRNA	FALSE
G5327	G5327	SmLNCA109877-IBu	lncRNA	TRUE
G5328	G5328	SmLNCA109878-IBu	lncRNA	TRUE
G5330	G5330	SmLNCA109880-IBu,SmLNCA109881-IBu	lncRNA	TRUE
G5335	G5335	SmLNCA109886-IBu	lncRNA	TRUE
G5336	G5336	SmLNCA109887-IBu	lncRNA	TRUE
G534	G534	SmLNCA100895-IBu	lncRNA	TRUE
G5349	G5349	SmLNCA109903-IBu	lncRNA	TRUE
G5350	G5350	SmLNCA109908-IBu,SmLNCA109915-IBu,SmLNCA109913-IBu,SmLNCA109906-IBu,SmLNCA109909-IBu,SmLNCA109907-IBu,SmLNCA109904-IBu,SmLNCA109912-IBu,SmLNCA109910-IBu,SmLNCA109905-IBu,SmLNCA109914-IBu,SmLNCA109911-IBu	lncRNA	TRUE
G5368	G5368	SmLINC109945-IBu	lncRNA	TRUE
G5370	G5370	SmLINC109947-IBu	lncRNA	TRUE
G5371	G5371	SmLINC109949-IBu,SmLINC109948-IBu	lncRNA	TRUE
G5372	G5372	SmLINC109953-IBu	lncRNA	TRUE
G5375	G5375	SmLINC109956-IBu	lncRNA	TRUE
G5376	G5376	SmLINC109957-IBu	lncRNA	FALSE
G5379	G5379	SmLNCA109960-IBu	lncRNA	TRUE
G5382	G5382	SmLNCA109971-IBu	lncRNA	TRUE
G5385	G5385	SmLNCA109974-IBu	lncRNA	TRUE
G5387	G5387	SmLNCA109976-IBu	lncRNA	FALSE
G5388	G5388	SmLNCA109977-IBu	lncRNA	FALSE
G539	G539	SmLINC100902-IBu	lncRNA	FALSE
